Name,ID,Zip,County,Address,Latitude,Longitude
Mix 1567791,ec3wudhn,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1548275,ec351d4b,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1547309,ec3gsaj3,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1593161,ec3n0syb,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1567791,ec34fbrt,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1556315,ec3jerbk,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1549323,ec385b4r,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1629741,ec3gtpg3,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1567790,ec3jzymb,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1393724,ec3zj56b,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1332809,ec3dt8sf,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1593076,ec3pkh4x,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1620904,ec3cemxs,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1570160,ec348n3r,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1393881,ec34fc02,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1393678,ec37as77,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1548275,ec3kmpcs,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1562997,ec3yxwgk,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1618211,ec3b345m,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1530903,ec39cfwm,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1556315,ec36yfa8,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1441647,ec3y7kcr,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1377687,ec3pwtn0,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1515877,ec3rqxby,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1332411,ec3w9fmg,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1617609,ec3kx7hb,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1452248,ec3mer2h,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1593161,ec35hggn,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1595765,ec3b2ssx,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1332300,ec3aby44,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1539522,ec3kchep,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1385442,ec34n376,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1396608,ec3w11sw,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1332509,ec36jtyg,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332690,ec3d3kf0,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332949,ec3bcb0m,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1621761,ec3e1r53,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1555049,ec3n9e9m,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332364,ec3744xe,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332981,ec31tm9a,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332773,ec36bner,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1333059,ec3xdw9p,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1605692,ec3gcje8,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332207,ec314r16,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1394654,ec3mgktc,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1333051,ec3hgnsx,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1622473,ec3qpxw3,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1588396,ec3f49dh,85501,Gila County,"401 Hoopes Rd, Globe, AZ 85501, USA",33.4488287,-110.8280972
Mix 1332439,ec3z5e6u,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1332854,ec364buc,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1393778,ec390t40,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1332493,ec3sjj92,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1333051,ec3xqz1k,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1333038,ec3xgmgp,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1332773,ec3n9kdg,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1530902,ec3u7zhx,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1393864,ec36actg,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1393914,ec3yq2h5,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1354298,ec3yepma,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1332463,ec3ekyxa,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1588099,ec3zdbu9,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1582690,ec37asx8,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1607094,ec3kepn3,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1552118,ec3um9hz,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
Mix 1600937,ec3epr9t,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1610585,ec3xfwuu,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1626684,ec3e86u9,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1622541,ec32aere,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1581372,ec3jwb5m,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1332985,ec3atb1s,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
Mix 1626882,ec3p6dqr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1393811,ec3j16hw,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
Mix 1333051,ec3t6x4n,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
Mix 140004,ec336f3s,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
Mix 140008,ec3yphpt,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
Fabricated Hollow structural steel sections (average),ec32aeek,,,,,
PAG 2 LV PG 70-10 WRIGHT W/ RAP,ec3uucp4,85653,Pima County,"10200 W Tangerine Rd, Marana, AZ 85653, USA",32.4246085,-111.1787498
S22-2-11R,ec38swpg,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
Mix 1552285,ec3hx1rf,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1586812,ec3es2cm,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1629129,ec370msp,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1550237,ec3p1zkp,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1595728,ec3h6zhp,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1595728,ec3jfsad,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1629129,ec3kp7d7,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1624022,ec3gcnj2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1595728,ec34t5k5,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Verco Fabricated Steel and Floor Deck from EAF coil,ec3sehw3,,Maricopa County,"Phoenix, AZ, USA",33.4483771,-112.0740373
S21-2-16W,ec32f7tt,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec32qn1r,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
PAG 2 LV PG 70-10 WRIGHT NO RAP,ec3ax499,85653,Pima County,"10200 W Tangerine Rd, Marana, AZ 85653, USA",32.4246085,-111.1787498
3082,ec3n5ch7,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
PAG 2 HV PG 70-10 W/ RAP WRIGHT,ec38f1wh,85653,Pima County,"10200 W Tangerine Rd, Marana, AZ 85653, USA",32.4246085,-111.1787498
14157,ec3nuuj1,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14276,ec3010gy,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14159,ec3as1jd,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14158,ec3a968j,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14156,ec356xzg,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14152,ec31zfpy,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14153,ec31ghwa,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14155,ec3ds4t8,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14151,ec3z5ghf,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13629,ec30w8yt,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13954,ec3x557m,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13700,ec3y54mu,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13332,ec36ng27,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13334,ec3ngwfe,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
14154,ec31a8bt,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13195,ec39qjxg,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13337,ec392cr7,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13330,ec30rtpm,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13208,ec3ubaqe,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13335,ec35b1fy,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13333,ec3pkwz7,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13331,ec38yugu,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
13328,ec31pjfg,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
S21-2-16W,ec3f5h0e,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec3cw0ej,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
Adhesive and base coat with organic binder (StoArmat Render),ec3bd352,,,,,
S21-2-16W,ec348tjj,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec3trmwq,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec34h6c1,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-16W,ec3q1p49,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
Mix 1626882,ec3dw4xg,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Verco Fabricated Steel and Floor Deck from BOF coil,ec35jn9r,,Maricopa County,"Phoenix, AZ, USA",33.4483771,-112.0740373
14030,ec3ej1r8,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14030,ec3cseqa,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14550ST,ec3gt95g,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
12014,ec3wkrbu,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
34004,ec3459sr,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
13536,ec3ra7tw,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14004,ec3mhuj0,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
Rebar,ec3sb07t,85212,Maricopa County,"11444 E Germann Rd, Mesa, AZ 85212, USA",33.2837645,-111.5870744
P30257F1,ec322wbp,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
34006,ec31pkqc,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
P3025AF1,ec3utbph,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P45257F1,ec3ujxrb,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P4025AAF2,ec37qcpt,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
12504,ec338tdj,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
Sto DrainScreen®,ec3k18j2,,,,,
PVC Extruded Electrical Conduit,ec33kdhu,,,,,
P30157F1,ec3mm13h,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
24050,ec3esksa,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
23050,ec3mq81d,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
P50N57F1,ec3fqpx0,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P25257F1,ec3gughg,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
A40N57F1,ec3uun4a,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
Steel Mechanical Tubing,ec3k7r3t,,,,,
P50N57F9,ec3kh7p3,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
FA2500,ec3tjb1n,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FA3000,ec3yxw24,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FA3500,ec3jtpgg,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
24552STH,ec3g4hsa,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
FA4000,ec3w8y2u,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FA4500,ec399m9s,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FA5000,ec3t8tzg,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL2500,ec3m2kb3,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL3000,ec3a85pp,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL3500,ec31wugp,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL4000,ec3ctq4s,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL4500,ec34a7by,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
FL5000,ec3526yb,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
G3000,ec3x368f,85607,Cochise County,"4000 N Leslie Canyon Rd, Douglas, AZ 85607, USA",31.3791637,-109.5463714
12018,ec3kj474,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
P40157F1,ec3y8gj8,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
28050,ec3fm0gn,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14550,ec3pyhmk,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
P40248F1,ec37far7,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
14050STH,ec37tfzz,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
15050ST,ec3p92b9,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
13050ST,ec3e7xj9,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14050ST,ec3yy839,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
12025,ec3r28pz,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
32504,ec3k8unf,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
33000RHO,ec3fhek2,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
13052ST,ec3fzj8a,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
13008,ec365nu5,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
XP Gypsum Board 1/2 inch,ec3thfe3,,,,,
13054,ec3cfxmg,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
14054,ec30m9rd,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
33002,ec30jspx,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
C30T57F2,ec377k52,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
VOCOMP-20,ec3u4nae,,Maricopa County,"Goodyear, AZ, USA",33.4353394,-112.3576567
15050STH,ec3rdy9f,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
15050ST,ec3fnew1,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
XP Fire-Shield Gypsum Board 5/8 inch,ec3xnmag,,,,,
23552ST,ec366h20,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
A40N57F1,ec3s8mhd,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P60N57F9,ec3ytekk,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
A40257F1,ec3ub7fh,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P30257F9,ec3aa7ba,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P30108F1,ec3gfmhh,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
XP Gypsum Board 1/2 inch,ec3g5jb1,,,,,
P3025A01,ec33q0u7,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P4025AA1,ec34buaj,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
13052ST,ec372epr,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
A30N57F1,ec374fkn,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
A30N5701,ec3z0xr9,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
A45N57F1,ec3krd0a,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
A45N57F1,ec3sspz7,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P30248F1,ec3ud94m,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
14500,ec3rxznb,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
A40N57F1,ec3gfk1e,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
